i,x,y,z
7551,-0.551603,0.340252,0.787083
7552,-0.794156,0.097032,0.648846
7553,-0.949284,-0.152221,0.484740
7554,-0.999909,-0.392010,0.301310
7555,-0.940458,-0.607425,0.105868
7556,-0.777475,-0.785074,-0.093796
7557,-0.528904,-0.913910,-0.289719
7558,-0.222107,-0.985924,-0.474093
7559,0.109141,-0.996638,-0.639566
7560,0.428373,-0.945386,-0.779542
7561,0.700448,-0.835355,-0.888439
7562,0.895413,-0.673385,-0.961918
7563,0.991806,-0.469547,-0.997048
7564,0.979014,-0.236515,-0.992428
7565,0.858447,0.011222,-0.948244
7566,0.643377,0.258262,-0.866256
7567,0.357479,0.489244,-0.749733
7568,0.032229,0.689807,-0.603321
7569,-0.296570,0.847481,-0.432856
7570,-0.592721,0.952464,-0.245135
7571,-0.823621,0.998226,-0.047641
7572,-0.963852,0.981924,0.151752
7573,-0.997976,0.904570,0.345096
7574,-0.922237,0.770975,0.524682
7575,-0.744972,0.589444,0.683350
7576,-0.485697,0.371264,0.814775
7577,-0.172953,0.130001,0.913718
7578,0.158831,-0.119345,0.976233
7579,0.473130,-0.361270,0.999830
7580,0.735343,-0.580734,0.983566
7581,0.916606,-0.764090,0.928091
7582,0.996963,-0.899939,0.835615
7583,0.967568,-0.979834,0.709826
7584,0.831658,-0.998808,0.555739
7585,0.604193,-0.955681,0.379496
7586,0.310215,-0.853134,0.188124
7587,-0.017913,-0.697543,-0.010748
7588,-0.344069,-0.498583,-0.209192
7589,-0.632348,-0.268623,-0.399296
7590,-0.851014,-0.021961,-0.573481
7591,-0.975996,0.226066,-0.724803
7592,-0.993534,0.460037,-0.847230
7593,-0.901697,0.665406,-0.935880
7594,-0.710596,0.829402,-0.987220
7595,-0.441269,0.941831,-0.999202
7596,-0.123364,0.995701,-0.971349
7597,0.208122,0.987663,-0.904772
7598,0.516696,0.918217,-0.802124
7599,0.768390,0.791681,-0.667499
7600,0.935494,0.615922,-0.506262
7601,0.999613,0.401868,-0.324842
7602,0.953689,0.162827,-0.130471
7603,0.802777,-0.086337,0.069101
7604,0.563490,-0.330133,0.265918
7605,0.262171,-0.553403,0.452133
7606,-0.068009,-0.742265,0.620324
7607,-0.390703,-0.884977,0.763784
7608,-0.670386,-0.972665,0.876795
7609,-0.876268,-0.999878,0.954850
7610,-0.985686,-0.964923,0.994839
7611,-0.986593,-0.869973,0.995167
7612,-0.878890,-0.720933,0.955820
7613,-0.674434,-0.527069,0.878368
7614,-0.395731,-0.300434,0.765898
7615,-0.073465,-0.055120,0.622894
7616,0.256890,0.193621,0.455058
7617,0.558964,0.430324,0.269079
7618,0.799504,0.640272,0.072374
7619,0.952030,0.810410,-0.127217
7620,0.999750,0.930161,-0.321737
7621,0.937412,0.992079,-0.503429
7622,0.771878,0.992315,-0.665052
7623,0.521371,0.930853,-0.800161
7624,0.213468,0.811515,-0.903370
7625,-0.117935,0.641721,-0.970564
7626,-0.436355,0.432028,-0.999066
7627,-0.706738,0.195474,-0.987737
7628,-0.899319,-0.053234,-0.937031
7629,-0.992898,-0.298632,-0.848968
7630,-0.977172,-0.525463,-0.727060
7631,-0.853874,-0.719623,-0.576166
7632,-0.636575,-0.869040,-0.402302
7633,-0.349199,-0.964425,-0.212399
7634,-0.023381,-0.999846,-0.014029
7635,0.305012,-0.973102,0.184900
7636,0.599826,-0.885855,0.376458
7637,0.828608,-0.743530,0.553008
7638,0.966172,-0.554975,0.707511
7639,0.997374,-0.331915,0.833808
7640,0.918779,-0.088219,0.926864
7641,0.739039,0.160963,0.982968
7642,0.477941,0.400137,0.999885
7643,0.164228,0.614433,0.976939
7644,-0.167564,0.790526,0.915046
7645,-0.480909,0.917467,0.816673
7646,-0.741313,0.987366,0.685742
7647,-0.920109,0.995874,0.527472
7648,-0.997613,0.942464,0.348174
7649,-0.965294,0.830456,0.154995
7650,-0.826710,0.666815,-0.044363
7651,-0.597116,0.461714,-0.241953
7652,-0.301788,0.227906,-0.429896
7653,0.026762,-0.020073,-0.600701
7654,0.352367,-0.266803,-0.747558
7655,0.639180,-0.496944,-0.864612
7656,0.855629,-0.696188,-0.947197
7657,0.977885,-0.852147,-0.992020
7658,0.992490,-0.955123,-0.997294
7659,0.897835,-0.998714,-0.962809
7660,0.704341,-0.980210,-0.889941
7661,0.433309,-0.900761,-0.781593
7662,0.114575,-0.765307,-0.642085
7663,-0.216771,-0.582271,-0.476980
7664,-0.524254,-0.363031,-0.292858
7665,-0.774024,-0.121220,-0.097062
7666,-0.938585,0.128128,0.102604
7667,-0.999820,0.369510,0.298180
7668,-0.950989,0.587917,0.481868
7669,-0.797468,0.769770,0.646345
7670,-0.556156,0.903763,0.785055
7671,-0.253619,0.981564,0.892467
7672,0.076838,0.998337,0.964299
7673,0.398836,0.953037,0.997688
7674,0.676927,0.848483,0.991302
7675,0.880499,0.691173,0.945396
7676,0.987140,0.490890,0.861800
7677,0.985110,0.260086,0.743847
7678,0.874634,0.013111,0.596239
7679,0.667872,-0.234679,0.424860
7680,0.387587,-0.467878,0.236544
7681,0.064634,-0.671987,0.038798
7682,-0.265434,-0.834315,-0.160495
7683,-0.566282,-0.944769,-0.353390
7684,-0.804789,-0.996482,-0.532196
7685,-0.954701,-0.986238,-0.689785
7686,-0.999514,-0.914675,-0.819875
7687,-0.934293,-0.786242,-0.917279
7688,-0.766221,-0.608924,-0.978113
7689,-0.513797,-0.393747,-0.999954
7690,-0.204812,-0.154088,-0.981929
7691,0.126720,0.095152,-0.924758
7692,0.444302,0.338475,-0.830720
7693,0.712972,0.560754,-0.703564
7694,0.903154,0.748168,-0.548359
7695,0.993912,0.889064,-0.371292
7696,0.975253,0.974682,-0.179423
7697,0.849233,0.999700,0.019598
7698,0.629724,0.962561,0.217839
7699,0.340891,0.865575,0.407395
7700,0.014531,0.714771,0.580709
7701,-0.313429,0.519526,0.730873
7702,-0.606885,0.291980,0.851898
7703,-0.833531,0.046280,0.938962
7704,-0.968417,-0.202297,0.988592
7705,-0.996694,-0.438297,0.998809
7706,-0.915248,-0.647046,0.969208
7707,-0.733047,-0.815564,0.900967
7708,-0.470147,-0.933375,0.796807
7709,-0.155490,-0.993152,0.660882
7710,0.176283,-0.991181,0.498609
7711,0.488651,-0.927582,0.316458
7712,0.747225,-0.806311,0.121691
7713,0.923539,-0.634908,-0.077928
7714,0.998185,-0.424029,-0.274440
7715,0.962945,-0.186786,-0.460011
7716,0.821698,0.062071,-0.627242
7717,0.589993,0.307068,-0.769468
7718,0.293338,0.532973,-0.881017
7719,-0.035609,0.725741,-0.957443
7720,-0.360636,0.873385,-0.995698
7721,-0.645962,0.966727,-0.994258
7722,-0.860177,0.999962,-0.953181
7723,-0.979698,0.971025,-0.874103
7724,-0.991368,0.881714,-0.760177
7725,-0.893902,0.737582,-0.615945
7726,-0.698030,0.547591,-0.447158
7727,-0.425314,0.323553,-0.260544
7728,-0.105778,0.079398,-0.063543
7729,0.225404,-0.169693,0.135992
7730,0.531771,-0.408233,0.330105
7731,0.779598,-0.621392,0.511057
7732,0.941602,-0.795915,0.671636
7733,0.999949,-0.920953,0.805438
7734,0.948215,-0.988729,0.907130
7735,0.792096,-0.995032,0.972658
7736,0.548778,-0.939468,0.999409
7737,0.245047,-0.825493,0.986317
7738,-0.085660,-0.660192,0.933903
7739,-0.406937,-0.453844,0.844257
7740,-0.683416,-0.219278,0.720954
7741,-0.884660,0.028921,0.568909
7742,-0.988516,0.275323,0.394183
7743,-0.983550,0.504606,0.203742
7744,-0.870308,0.702515,0.005178
7745,-0.661258,0.856745,-0.193592
7746,-0.379413,0.957707,-0.384644
7747,-0.055799,0.999124,-0.560361
7748,0.273957,0.978419,-0.713739
7749,0.573555,0.896882,-0.838662
7750,0.810012,0.759580,-0.930150
7751,0.957298,0.575052,-0.984556
7752,0.999198,0.354769,-0.999711
7753,0.931101,0.112429,-0.975011
7754,0.760503,-0.136901,-0.911440
7755,0.506184,-0.377720,-0.811533
7756,0.196141,-0.595054,-0.679272
7757,-0.135495,-0.775390,-0.519932
7758,-0.452214,-0.907516,-0.339863
7759,-0.719151,-0.983218,-0.146244
7760,-0.906919,-0.997787,0.053204
7761,-0.994848,-0.950319,0.250531
7762,-0.973258,-0.843765,0.437871
7763,-0.844526,-0.684750,0.607754
7764,-0.622824,-0.483160,0.753408
7765,-0.332557,-0.251529,0.869025
7766,-0.005680,-0.004260,0.949998
7767,0.321822,0.243274,0.993097
7768,0.613896,0.475683,0.996604
7769,0.838389,0.678516,0.960380
7770,0.970586,0.839162,0.885869
7771,0.995936,0.947633,0.776041
7772,0.911646,0.997185,0.635274
7773,0.726998,0.984736,0.469181
7774,0.462317,0.911062,0.284384
7775,0.146741,0.780742,0.088249
7776,-0.184989,0.601880,-0.111405
7777,-0.496354,0.385595,-0.306617
7778,-0.753078,0.145336,-0.489605
7779,-0.926898,-0.103959,-0.653074
7780,-0.998679,-0.346791,-0.790507
7781,-0.960520,-0.568061,-0.896425
7782,-0.816621,-0.754011,-0.966606
7783,-0.582823,-0.893081,-0.998251
7784,-0.284865,-0.976623,-0.990098
7785,0.044453,-0.999444,-0.942474
7786,0.368878,-0.960124,-0.857276
7787,0.652694,-0.861108,-0.737902
7788,0.864657,-0.708553,-0.589109
7789,0.981434,-0.511943,-0.416831
7790,0.990169,-0.283503,-0.227935
7791,0.889899,-0.037436,-0.029952
7792,0.691664,0.210958,0.169226
7793,0.417287,0.446236,0.361656
7794,0.096972,0.653769,0.539669
7795,-0.234018,0.820654,0.696167
7796,-0.539247,0.936515,0.824910
7797,-0.785111,0.994148,0.920768
7798,-0.944546,0.989969,0.979917
7799,-0.999999,0.924239,1.000000
7800,-0.945367,0.801044,0.980216
7801,-0.786662,0.628045,0.921354
7802,-0.541357,0.415996,0.825760
7803,-0.236456,0.178083,0.697246
7804,0.094475,-0.070903,0.540935
7805,0.415006,-0.315480,0.363059
7806,0.689851,-0.540442,0.170709
7807,0.888752,-0.731802,-0.028447
7808,0.989815,-0.877662,-0.226469
7809,0.981912,-0.968953,-0.415462
7810,0.865915,-1.000000,-0.587893
7811,0.654592,-0.968871,-0.736885
7812,0.371208,-0.877503,-0.856501
7813,0.046959,-0.731576,-0.941970
7814,-0.282459,-0.540163,-0.989886
7815,-0.580783,-0.315165,-0.998338
7816,-0.815171,-0.070572,-0.966990
7817,-0.959819,0.178409,-0.897091
7818,-0.998805,0.416298,-0.791428
7819,-0.927836,0.628303,-0.654213
7820,-0.754726,0.801243,-0.490917
7821,-0.498530,0.924366,-0.308049
7822,-0.187454,0.990016,-0.112900
7823,0.144259,0.994112,0.086749
7824,0.460091,0.936399,0.282941
7825,0.725273,0.820465,0.467852
7826,0.910613,0.653518,0.634111
7827,0.995707,0.445939,0.775091
7828,0.971187,0.210634,0.885170
7829,0.839753,-0.037768,0.959960
7830,0.615874,-0.283821,0.996479
7831,0.324196,-0.512228,0.993272
7832,-0.003172,-0.708787,0.950467
7833,-0.330190,-0.861277,0.869769
7834,-0.620859,-0.960217,0.754396
7835,-0.843180,-0.999455,0.608948
7836,-0.972679,-0.976552,0.439223
7837,-0.995099,-0.892932,0.251988
7838,-0.907973,-0.753793,0.054707
7839,-0.720891,-0.567788,-0.144755
7840,-0.454450,-0.346480,-0.338447
7841,-0.137980,-0.103629,-0.518645
7842,0.193680,0.145664,-0.678167
7843,0.504019,0.385901,-0.810653
7844,0.758872,0.602144,-0.910820
7845,0.930183,0.780949,-0.974676
7846,0.999095,0.911199,-0.999674
7847,0.958020,0.984794,-0.984819
7848,0.811480,0.997160,-0.930702
7849,0.575608,0.947527,-0.839481
7850,0.276369,0.838981,-0.714792
7851,-0.053294,0.678272,-0.561607
7852,-0.377091,0.475391,-0.386032
7853,-0.659374,0.242953,-0.195068
7854,-0.869070,-0.004591,0.003673
7855,-0.983093,-0.251850,0.202268
7856,-0.988892,-0.483450,0.392799
7857,-0.885827,-0.684991,0.567670
7858,-0.685245,-0.843943,0.719910
7859,-0.409227,-0.950422,0.843450
7860,-0.088158,-0.997809,0.933364
7861,0.242615,-0.983157,0.986067
7862,0.546680,-0.907377,0.999460
7863,0.790562,-0.775181,0.973007
7864,0.947415,-0.594787,0.907763
7865,0.999971,-0.377413,0.806329
7866,0.942444,-0.136573,0.672750
7867,0.781167,0.112759,0.512350
7868,0.533894,0.355079,0.331525
7869,0.227847,0.575323,0.137483
7870,-0.103283,0.759796,-0.062041
7871,-0.423043,0.897028,-0.259091
7872,-0.696232,0.978488,-0.445811
7873,-0.892775,0.999110,-0.614759
7874,-0.991036,0.957612,-0.759198
7875,-0.980198,0.856574,-0.873371
7876,-0.861454,0.702279,-0.952725
7877,-0.647875,0.504320,-0.994096
7878,-0.362975,0.275004,-0.995836
7879,-0.038116,0.028590,-0.957876
7880,0.290939,-0.219602,-0.881728
7881,0.587966,-0.454140,-0.770428
7882,0.820265,-0.660441,-0.628414
7883,0.962265,-0.825680,-0.461346
7884,0.998333,-0.939582,-0.275887
7885,0.924498,-0.995065,-0.079428
7886,0.748889,-0.988680,0.120197
7887,0.490838,-0.920823,0.315030
7888,0.178752,-0.795715,0.497303
7889,-0.153012,-0.621132,0.659751
7890,-0.467932,-0.407931,0.795897
7891,-0.731338,-0.169366,0.900313
7892,-0.914235,0.079729,0.968836
7893,-0.996487,0.323867,0.998735
7894,-0.969039,0.547868,0.988817
7895,-0.834914,0.737806,0.939478
7896,-0.608877,0.881870,0.852686
7897,-0.315810,0.971104,0.731899
7898,0.012023,0.999959,0.581934
7899,0.338532,0.966642,0.408769
7900,0.627774,0.873224,0.219308
7901,0.847906,0.725513,0.021103
7902,0.974696,0.532693,-0.177943
7903,0.994185,0.306752,-0.369894
7904,0.904229,0.061740,-0.547100
7905,0.714729,-0.187112,-0.702494
7906,0.446547,-0.424329,-0.829881
7907,0.129207,-0.635164,-0.924185
7908,-0.202357,-0.806508,-0.981643
7909,-0.511644,-0.927706,-0.999967
7910,-0.764606,-0.991225,-0.978425
7911,-0.933396,-0.993114,-0.917877
7912,-0.999432,-0.933256,-0.820736
7913,-0.955445,-0.815372,-0.690874
7914,-0.806276,-0.646793,-0.533470
7915,-0.568347,-0.437999,-0.354797
7916,-0.267851,-0.201973,-0.161981
7917,0.062131,0.046611,0.037294
7918,0.385274,0.292297,0.235082
7919,0.666003,0.519810,0.423497
7920,0.873415,0.715003,0.595030
7921,0.984676,0.865741,0.742840
7922,0.987537,0.962651,0.861036
7923,0.881685,0.999708,0.944904
7924,0.678771,0.974608,0.991103
7925,0.401134,0.888912,0.997789
7926,0.079338,0.747947,0.964697
7927,-0.251192,0.560479,0.893145
7928,-0.554070,0.338163,0.785986
7929,-0.795952,0.094822,0.647493
7930,-0.950211,-0.154415,0.483186
7931,-0.999865,-0.394051,0.299616
7932,-0.939447,-0.609187,0.104101
7933,-0.775610,-0.786447,-0.095564
7934,-0.526389,-0.914809,-0.291419
7935,-0.219219,-0.986293,-0.475656
7936,0.112083,-0.996454,-0.640931
7937,0.431047,-0.944660,-0.780653
7938,0.702558,-0.834132,-0.889253
7939,0.896727,-0.671741,-0.962402
7940,0.992180,-0.467585,-0.997182
7941,0.978407,-0.234357,-0.992208
7942,0.856925,0.013443,-0.947678
7943,0.641107,0.260406,-0.865367
7944,0.354713,0.491179,-0.748557
7945,0.029269,0.691413,-0.601904
7946,-0.299396,0.848658,-0.431254
7947,-0.595102,0.953138,-0.243413
7948,-0.825296,0.998356,-0.045867
7949,-0.964636,0.981501,0.153508
7950,-0.997783,0.903621,0.346763
7951,-0.921088,0.769559,0.526193
7952,-0.742994,0.587649,0.684646
7953,-0.483107,0.369202,0.815804
7954,-0.170036,0.127799,0.914438
7955,0.161753,-0.121549,0.976617
7956,0.475736,-0.363340,0.999861
7957,0.737346,-0.582540,0.983244
7958,0.917786,-0.765521,0.927428
7959,0.997189,-0.900905,0.834638
7960,0.966816,-0.980275,0.708574
7961,0.830010,-0.998697,0.554261
7962,0.601831,-0.955024,0.377852
7963,0.307399,-0.851973,0.186379
7964,-0.020873,-0.695950,-0.012524
7965,-0.346847,-0.496657,-0.210928
7966,-0.634639,-0.266483,-0.400923
7967,-0.852565,-0.019741,-0.574935
7968,-0.976636,0.228228,-0.726026
7969,-0.993193,0.462008,-0.848172
7970,-0.900413,0.667062,-0.936504
7971,-0.708510,0.830641,-0.987501
7972,-0.438610,0.942575,-0.999130
7973,-0.120425,0.995904,-0.970926
7974,0.211017,0.987313,-0.904014
7975,0.519229,0.917335,-0.801062
7976,0.770281,0.790322,-0.666175
7977,0.936536,0.614171,-0.504729
7978,0.999691,0.399833,-0.323161
7979,0.952795,0.160636,-0.128710
7980,0.801008,-0.088549,0.070873
7981,0.561042,-0.332228,0.267630
7982,0.259313,-0.555251,0.453717
7983,-0.070963,-0.743751,0.621716
7984,-0.393427,-0.886009,0.764930
7985,-0.672580,-0.973178,0.877648
7986,-0.877691,-0.999840,0.955377
7987,-0.986181,-0.964337,0.995018
7988,-0.986106,-0.868876,0.994991
7989,-0.877474,-0.719393,0.955296
7990,-0.672245,-0.525181,0.877518
7991,-0.393011,-0.298316,0.764755
7992,-0.070512,-0.052903,0.621504
7993,0.259750,0.195799,0.453475
7994,0.561416,0.432327,0.267368
7995,0.801279,0.641976,0.070602
7996,0.952932,0.811709,-0.128979
7997,0.999680,0.930974,-0.323418
7998,0.936377,0.992356,-0.504963
7999,0.769993,0.992038,-0.666377
8000,0.518842,0.930040,-0.801225
8001,0.210575,0.810216,-0.904130
8002,-0.120874,0.640017,-0.970991
8003,-0.439017,0.430025,-0.999141
8004,-0.708829,0.193296,-0.987458
8005,-0.900610,-0.055451,-0.936409
8006,-0.993246,-0.300751,-0.848028
8007,-0.976539,-0.527351,-0.725839
8008,-0.852329,-0.721163,-0.574713
8009,-0.634289,-0.870137,-0.400675
8010,-0.346423,-0.965010,-0.210663
8011,-0.020421,-0.999883,-0.012253
8012,0.307830,-0.972588,0.186646
8013,0.602192,-0.884823,0.378103
8014,0.830262,-0.742043,0.554487
8015,0.966931,-0.553127,0.708765
8016,0.997155,-0.329820,0.834787
8017,0.917606,-0.086007,0.927529
8018,0.737041,0.163154,0.983293
8019,0.475338,0.402171,0.999856
8020,0.161307,0.616183,0.976558
8021,-0.170482,0.791883,0.914328
8022,-0.483503,0.918348,0.815647
8023,-0.743297,0.987715,0.684448
8024,-0.921264,0.995670,0.525962
8025,-0.997813,0.941719,0.346508
8026,-0.964517,0.829217,0.153240
8027,-0.825041,0.665158,-0.046138
8028,-0.594739,0.459743,-0.243676
8029,-0.298965,0.225743,-0.431499
8030,0.029721,-0.022293,-0.602120
8031,0.355136,-0.268942,-0.748737
8032,0.641454,-0.498870,-0.865503
8033,0.857158,-0.697781,-0.947765
8034,0.978500,-0.853307,-0.992242
8035,0.992123,-0.955778,-0.997162
8036,0.896527,-0.998824,-0.962328
8037,0.702236,-0.979768,-0.889129
8038,0.430639,-0.899795,-0.780483
8039,0.111634,-0.763876,-0.640722
8040,-0.219661,-0.580464,-0.475418
8041,-0.526773,-0.360961,-0.291160
8042,-0.775895,-0.119016,-0.095294
8043,-0.939602,0.130330,0.104371
8044,-0.999872,0.371572,0.299875
8045,-0.950070,0.589712,0.483424
8046,-0.795678,0.771186,0.647700
8047,-0.553693,0.904711,0.786154
8048,-0.250754,0.981986,0.893267
8049,0.079789,0.998206,0.964768
8050,0.401549,0.952362,0.997807
8051,0.679103,0.847305,0.991067
8052,0.881898,0.689567,0.944816
8053,0.987609,0.488955,0.860898
8054,0.984597,0.257941,0.742658
8055,0.873194,0.010891,0.594812
8056,0.665666,-0.236837,0.423252
8057,0.384856,-0.469840,0.234818
8058,0.061680,-0.673630,0.037023
8059,-0.268287,-0.835537,-0.162248
8060,-0.568719,-0.945494,-0.355051
8061,-0.806543,-0.996665,-0.533699
8062,-0.955578,-0.985869,-0.691070
8063,-0.999417,-0.913776,-0.820891
8064,-0.933234,-0.784868,-0.917985
8065,-0.764315,-0.607162,-0.978481
8066,-0.511255,-0.391705,-0.999969
8067,-0.201914,-0.151893,-0.981592
8068,0.129656,0.097362,-0.924081
8069,0.446952,0.340564,-0.829730
8070,0.715045,0.562591,-0.702300
8071,0.904422,0.749639,-0.546872
8072,0.994234,0.890078,-0.369642
8073,0.974595,0.975176,-0.177676
8074,0.847666,0.999643,0.021374
8075,0.627422,0.961957,0.219572
8076,0.338106,0.864461,0.409017
8077,0.011571,0.713216,0.582155
8078,-0.316239,0.517628,0.732084
8079,-0.609235,0.289856,0.852827
8080,-0.835163,0.044062,0.939571
8081,-0.969151,-0.204471,0.988858
8082,-0.996449,-0.440292,0.998721
8083,-0.914052,-0.648737,0.968769
8084,-0.731030,-0.816847,0.900195
8085,-0.467532,-0.934169,0.795733
8086,-0.152565,-0.993409,0.659547
8087,0.179197,-0.990884,0.497068
8088,0.491232,-0.926751,0.314772
8089,0.749189,-0.804996,0.119927
8090,0.924671,-0.633191,-0.079699
8091,0.998359,-0.422017,-0.276147
8092,0.962142,-0.184604,-0.461587
8093,0.820007,0.064287,-0.628625
8094,0.587600,0.309180,-0.770601
8095,0.290506,0.534851,-0.881856
8096,-0.038568,0.727267,-0.957954
8097,-0.363396,0.874465,-0.995861
8098,-0.648220,0.967293,-0.994067
8099,-0.861683,0.999979,-0.952642
8100,-0.980287,0.970492,-0.873239
8101,-0.990976,0.880664,-0.759022
8102,-0.892571,0.736081,-0.614545
8103,-0.695907,0.545731,-0.445569
8104,-0.422633,0.321451,-0.258829
8105,-0.102833,0.077185,-0.061770
8106,0.228287,-0.171881,0.137751
8107,0.534276,-0.410259,0.331781
8108,0.781449,-0.623130,0.512583
8109,0.942595,-0.797258,0.672951
8110,0.999974,-0.921816,0.806490
8111,0.947271,-0.989059,0.907876
8112,0.790285,-0.994808,0.973069
8113,0.546301,-0.938705,0.999468
8114,0.242176,-0.824237,0.986022
8115,-0.088609,-0.658523,0.933266
8116,-0.409639,-0.451864,0.843304
8117,-0.685574,-0.217111,0.719722
8118,-0.886037,0.031141,0.567447
8119,-0.988959,0.277457,0.392549
8120,-0.983011,0.506522,0.202002
8121,-0.868846,0.704094,0.003402
8122,-0.659034,0.857888,-0.195334
8123,-0.376672,0.958344,-0.386283
8124,-0.052843,0.999214,-0.561831
8125,0.276803,0.977958,-0.714982
8126,0.575977,0.895897,-0.839628
8127,0.811744,0.758134,-0.930801
8128,0.958149,0.573234,-0.984866
8129,0.999076,0.352692,-0.999667
8130,0.930017,0.110222,-0.974615
8131,0.758577,-0.139101,-0.910708
8132,0.503628,-0.379775,-0.810494
8133,0.193237,-0.596837,-0.677968
8134,-0.138427,-0.776790,-0.518413
8135,-0.454853,-0.908447,-0.338192
8136,-0.721205,-0.983620,-0.144487
8137,-0.908162,-0.997637,0.054978
8138,-0.995144,-0.949626,0.252251
8139,-0.972574,-0.842571,0.439467
8140,-0.842937,-0.683130,0.609164
8141,-0.620505,-0.481214,0.754574
8142,-0.329763,-0.249380,0.869903
8143,-0.002719,-0.002040,0.950551
8144,0.324624,0.245427,0.993304
8145,0.616230,0.477635,0.996457
8146,0.839999,0.680145,0.959884
8147,0.971295,0.840367,0.885043
8148,0.995665,0.948340,0.774919
8149,0.910426,0.997349,0.633901
8150,0.724962,0.984347,0.467612
8151,0.459689,0.910144,0.282680
8152,0.143812,0.779353,0.086479
8153,-0.187898,0.600105,-0.113170
8154,-0.498922,0.383545,-0.308307
8155,-0.755022,0.143139,-0.491153
8156,-0.928005,-0.106167,-0.654418
8157,-0.998827,-0.348873,-0.791594
8158,-0.959692,-0.569887,-0.897211
8159,-0.814909,-0.755468,-0.967059
8160,-0.580415,-0.894078,-0.998354
8161,-0.282026,-0.977098,-0.989847
8162,0.047411,-0.999367,-0.941879
8163,0.371628,-0.959501,-0.856361
8164,0.654934,-0.859977,-0.736702
8165,0.866141,-0.706984,-0.587673
8166,0.981998,-0.510034,-0.415216
8167,0.989750,-0.281373,-0.226205
8168,0.888545,-0.035218,-0.028176
8169,0.689523,0.213128,0.170976
8170,0.414595,0.448222,0.363312
8171,0.094025,0.655448,0.541164
8172,-0.236896,0.821921,0.697441
8173,-0.541737,0.937291,0.825913
8174,-0.786941,0.994385,0.921459
8175,-0.945514,0.989653,0.980269
8176,-0.999999,0.923389,0.999999
8177,-0.944397,0.799713,0.979863
